Complexity metrics,Sex, 27 out 2017 11:21:48 BRST
"com.google.common.base.Predicates.IsEqualToPredicate.hashCode()",1,1,1
"com.google.common.base.Predicates.IsEqualToPredicate.toString()",1,1,1
"com.google.common.base.Predicates.NotPredicate.NotPredicate(Predicate<T>)",1,1,1
"com.google.common.base.Predicates.NotPredicate.apply(T)",1,1,1
"com.google.common.base.Predicates.NotPredicate.equals(Object)",2,2,2
"com.google.common.base.Predicates.NotPredicate.hashCode()",1,1,1
"com.google.common.base.Predicates.NotPredicate.toString()",1,1,1
"com.google.common.base.Predicates.ObjectPredicate.withNarrowedType()",1,1,1
"com.google.common.base.Predicates.OrPredicate.OrPredicate(List<? extends Predicate<? super T>>)",1,1,1
"com.google.common.base.Predicates.OrPredicate.apply(T)",3,2,3
"com.google.common.base.Predicates.OrPredicate.equals(Object)",2,2,2
"com.google.common.base.Predicates.OrPredicate.hashCode()",1,1,1
"com.google.common.base.Predicates.OrPredicate.toString()",1,1,1
"com.google.common.base.Predicates.Predicates()",1,1,1
"com.google.common.base.Predicates.alwaysFalse()",1,1,1
"com.google.common.base.Predicates.alwaysTrue()",1,1,1
"com.google.common.base.Predicates.and(Iterable<? extends Predicate<? super T>>)",1,1,1
"com.google.common.base.Predicates.and(Predicate<? super T>,Predicate<? super T>)",1,1,1
"com.google.common.base.Predicates.and(Predicate<? super T>...)",1,1,1
"com.google.common.base.Predicates.asList(Predicate<? super T>,Predicate<? super T>)",1,1,1
"com.google.common.base.Predicates.assignableFrom(Class<?>)",1,1,1
"com.google.common.base.Predicates.compose(Predicate<B>,Function<A, ? extends B>)",1,1,1
"com.google.common.base.Predicates.contains(Pattern)",1,1,1
"com.google.common.base.Predicates.containsPattern(String)",1,1,1
"com.google.common.base.Predicates.defensiveCopy(Iterable<T>)",1,2,2
"com.google.common.base.Predicates.defensiveCopy(T...)",1,1,1
"com.google.common.base.Predicates.equalTo(T)",1,2,2
"com.google.common.base.Predicates.in(Collection<? extends T>)",1,1,1
"com.google.common.base.Predicates.instanceOf(Class<?>)",1,1,1
"com.google.common.base.Predicates.isNull()",1,1,1
"com.google.common.base.Predicates.not(Predicate<T>)",1,1,1
"com.google.common.base.Predicates.notNull()",1,1,1
"com.google.common.base.Predicates.or(Iterable<? extends Predicate<? super T>>)",1,1,1
"com.google.common.base.Predicates.or(Predicate<? super T>,Predicate<? super T>)",1,1,1
"com.google.common.base.Predicates.or(Predicate<? super T>...)",1,1,1
"com.google.common.base.Present.Present(T)",1,1,1
"com.google.common.base.Present.asSet()",1,1,1
"com.google.common.base.Present.equals(Object)",2,2,2
"com.google.common.base.Present.get()",1,1,1
"com.google.common.base.Present.hashCode()",1,1,1
"com.google.common.base.Present.isPresent()",1,1,1
"com.google.common.base.Present.or(Optional<? extends T>)",1,1,1
"com.google.common.base.Present.or(Supplier<? extends T>)",1,1,1
"com.google.common.base.Present.or(T)",1,1,1
"com.google.common.base.Present.orNull()",1,1,1
"com.google.common.base.Present.toString()",1,1,1
"com.google.common.base.Present.transform(Function<? super T, V>)",1,1,1
"com.google.common.base.Present_CustomFieldSerializer.deserialize(SerializationStreamReader,Present<?>)",1,1,1
"com.google.common.base.Present_CustomFieldSerializer.instantiate(SerializationStreamReader)",1,1,1
"com.google.common.base.Present_CustomFieldSerializer.serialize(SerializationStreamWriter,Present<?>)",1,1,1
"com.google.common.base.SmallCharMatcher.SmallCharMatcher(char[],long,boolean,boolean,String)",1,1,1
"com.google.common.base.SmallCharMatcher.buildTable(int,char[],boolean)",3,1,7
"com.google.common.base.SmallCharMatcher.checkFilter(int)",1,1,1
"com.google.common.base.SmallCharMatcher.from(BitSet,String)",1,1,2
"com.google.common.base.SmallCharMatcher.from(char[],String)",1,3,5
"com.google.common.base.SmallCharMatcher.matches(char)",7,1,8
"com.google.common.base.SmallCharMatcher.setBits(BitSet)",1,4,4
"com.google.common.base.Splitter.MapSplitter.MapSplitter(Splitter,Splitter)",1,1,1
"com.google.common.base.Splitter.MapSplitter.split(CharSequence)",1,2,2
"com.google.common.base.Splitter.Splitter(Strategy)",1,1,1
"com.google.common.base.Splitter.Splitter(Strategy,boolean,CharMatcher,int)",1,1,1
"com.google.common.base.Splitter.SplittingIterator.SplittingIterator(Splitter,CharSequence)",1,1,1
"com.google.common.base.Splitter.SplittingIterator.computeNext()",4,8,14
"com.google.common.base.Splitter.fixedLength(int)",1,1,2
"com.google.common.base.Splitter.limit(int)",1,1,1
"com.google.common.base.Splitter.omitEmptyStrings()",1,1,1
"com.google.common.base.Splitter.on(CharMatcher)",1,1,1
"com.google.common.base.Splitter.on(Pattern)",1,2,2
"com.google.common.base.Splitter.on(String)",4,3,4
"com.google.common.base.Splitter.on(char)",1,1,1
"com.google.common.base.Splitter.onPattern(String)",1,1,1
"com.google.common.base.Splitter.split(CharSequence)",1,1,1
"com.google.common.base.Splitter.spliterator(CharSequence)",1,1,1
"com.google.common.base.Splitter.trimResults()",1,1,1
"com.google.common.base.Splitter.trimResults(CharMatcher)",1,1,1
"com.google.common.base.Splitter.withKeyValueSeparator(Splitter)",1,1,1
"com.google.common.base.Splitter.withKeyValueSeparator(String)",1,1,1
"com.google.common.base.Stopwatch.Stopwatch()",1,1,1
"com.google.common.base.Stopwatch.Stopwatch(Ticker)",1,1,1
"com.google.common.base.Stopwatch.abbreviate(TimeUnit)",6,2,6
"com.google.common.base.Stopwatch.chooseUnit(long)",4,1,4
"com.google.common.base.Stopwatch.elapsedMillis()",1,1,1
"com.google.common.base.Stopwatch.elapsedNanos()",1,2,2
"com.google.common.base.Stopwatch.elapsedTime(TimeUnit)",1,1,1
"com.google.common.base.Stopwatch.isRunning()",1,1,1
"com.google.common.base.Stopwatch.reset()",1,1,1
"com.google.common.base.Stopwatch.start()",1,1,1
"com.google.common.base.Stopwatch.stop()",1,1,1
"com.google.common.base.Stopwatch.toString()",1,1,1
"com.google.common.base.Stopwatch.toString(int)",1,1,1
"com.google.common.base.Strings.Strings()",1,1,1
"com.google.common.base.Strings.commonPrefix(CharSequence,CharSequence)",1,3,5
"com.google.common.base.Strings.commonSuffix(CharSequence,CharSequence)",1,3,5
"com.google.common.base.Strings.emptyToNull(String)",1,1,2
"com.google.common.base.Strings.isNullOrEmpty(String)",1,2,2
"com.google.common.base.Strings.nullToEmpty(String)",1,1,2
"com.google.common.base.Strings.padEnd(String,int,char)",2,2,3
"com.google.common.base.Strings.padStart(String,int,char)",2,2,3
"com.google.common.base.Strings.repeat(String,int)",3,4,5
"com.google.common.base.Strings.validSurrogatePairAt(CharSequence,int)",1,4,4
"com.google.common.base.Suppliers.ExpiringMemoizingSupplier.ExpiringMemoizingSupplier(Supplier<T>,long,TimeUnit)",1,1,1
"com.google.common.base.Suppliers.ExpiringMemoizingSupplier.get()",3,3,5
"com.google.common.base.Suppliers.ExpiringMemoizingSupplier.toString()",1,1,1
"com.google.common.base.Suppliers.MemoizingSupplier.MemoizingSupplier(Supplier<T>)",1,1,1
"com.google.common.base.Suppliers.MemoizingSupplier.get()",3,3,3
"com.google.common.base.Suppliers.MemoizingSupplier.toString()",1,1,1
"com.google.common.base.Suppliers.SupplierComposition.SupplierComposition(Function<? super F, T>,Supplier<F>)",1,1,1
"com.google.common.base.Suppliers.SupplierComposition.get()",1,1,1
"com.google.common.base.Suppliers.SupplierComposition.toString()",1,1,1
"com.google.common.base.Suppliers.SupplierFunction.apply(Supplier<?>)",1,1,1
"com.google.common.base.Suppliers.SupplierFunction.toString()",1,1,1
"com.google.common.base.Suppliers.SupplierOfInstance.SupplierOfInstance(T)",1,1,1
"com.google.common.base.Suppliers.SupplierOfInstance.get()",1,1,1
"com.google.common.base.Suppliers.SupplierOfInstance.toString()",1,1,1
"com.google.common.base.Suppliers.Suppliers()",1,1,1
"com.google.common.base.Suppliers.ThreadSafeSupplier.ThreadSafeSupplier(Supplier<T>)",1,1,1
"com.google.common.base.Suppliers.ThreadSafeSupplier.get()",1,1,1
"com.google.common.base.Suppliers.ThreadSafeSupplier.toString()",1,1,1
"com.google.common.base.Suppliers.compose(Function<? super F, T>,Supplier<F>)",1,1,1
"com.google.common.base.Suppliers.memoize(Supplier<T>)",1,2,2
"com.google.common.base.Suppliers.memoizeWithExpiration(Supplier<T>,long,TimeUnit)",1,1,1
"com.google.common.base.Suppliers.ofInstance(T)",1,1,1
"com.google.common.base.Suppliers.supplierFunction()",1,1,1
"com.google.common.base.Suppliers.synchronizedSupplier(Supplier<T>)",1,1,1
"com.google.common.base.Throwables.Throwables()",1,1,1
"com.google.common.base.Throwables.getCausalChain(Throwable)",1,2,2
"com.google.common.base.Throwables.getRootCause(Throwable)",1,1,2
"com.google.common.base.Throwables.getStackTraceAsString(Throwable)",1,1,1
"com.google.common.base.Throwables.propagate(Throwable)",1,1,1
"com.google.common.base.Throwables.propagateIfInstanceOf(Throwable,Class<X>)",2,3,3
"com.google.common.base.Throwables.propagateIfPossible(Throwable)",1,1,1
"com.google.common.base.Throwables.propagateIfPossible(Throwable,Class<X1>,Class<X2>)",1,1,1
"com.google.common.base.Throwables.propagateIfPossible(Throwable,Class<X>)",1,1,1
"com.google.common.base.Ticker.Ticker()",1,1,1
"com.google.common.base.Ticker.systemTicker()",1,1,1
"com.google.common.base.internal.Finalizer.Finalizer(Class<?>,ReferenceQueue<Object>,PhantomReference<Object>)",1,1,1
"com.google.common.base.internal.Finalizer.cleanUp(Reference<?>)",3,3,4
"com.google.common.base.internal.Finalizer.getFinalizeReferentMethod()",2,1,3
"com.google.common.base.internal.Finalizer.getInheritableThreadLocalsField()",1,2,2
"com.google.common.base.internal.Finalizer.run()",1,2,4
"com.google.common.base.internal.Finalizer.startFinalizer(Class<?>,ReferenceQueue<Object>,PhantomReference<Object>)",2,3,4
"com.google.common.cache.AbstractCache.AbstractCache()",1,1,1
"com.google.common.cache.AbstractCache.SimpleStatsCounter.SimpleStatsCounter()",1,1,1
"com.google.common.cache.AbstractCache.SimpleStatsCounter.incrementBy(StatsCounter)",1,1,1
"com.google.common.cache.AbstractCache.SimpleStatsCounter.recordEviction()",1,1,1
"com.google.common.cache.AbstractCache.SimpleStatsCounter.recordHits(int)",1,1,1
"com.google.common.cache.AbstractCache.SimpleStatsCounter.recordLoadException(long)",1,1,1
"com.google.common.cache.AbstractCache.SimpleStatsCounter.recordLoadSuccess(long)",1,1,1
"com.google.common.cache.AbstractCache.SimpleStatsCounter.recordMisses(int)",1,1,1
"com.google.common.cache.AbstractCache.SimpleStatsCounter.snapshot()",1,1,1
"com.google.common.cache.AbstractCache.asMap()",1,1,1
"com.google.common.cache.AbstractCache.cleanUp()",1,1,1
"com.google.common.cache.AbstractCache.get(K,Callable<? extends V>)",1,1,1
"com.google.common.cache.AbstractCache.getAllPresent(Iterable<?>)",1,3,3
"com.google.common.cache.AbstractCache.invalidate(Object)",1,1,1
"com.google.common.cache.AbstractCache.invalidateAll()",1,1,1
"com.google.common.cache.AbstractCache.invalidateAll(Iterable<?>)",1,2,2
"com.google.common.cache.AbstractCache.put(K,V)",1,1,1
"com.google.common.cache.AbstractCache.putAll(Map<? extends K, ? extends V>)",1,2,2
"com.google.common.cache.AbstractCache.size()",1,1,1
"com.google.common.cache.AbstractCache.stats()",1,1,1
"com.google.common.cache.AbstractLoadingCache.AbstractLoadingCache()",1,1,1
"com.google.common.cache.AbstractLoadingCache.apply(K)",1,1,1
"com.google.common.cache.AbstractLoadingCache.getAll(Iterable<? extends K>)",1,3,3
"com.google.common.cache.AbstractLoadingCache.getUnchecked(K)",1,2,2
"com.google.common.cache.AbstractLoadingCache.refresh(K)",1,1,1
"com.google.common.cache.CacheBuilder.CacheBuilder()",1,1,1
"com.google.common.cache.CacheBuilder.NullListener.onRemoval(RemovalNotification<Object, Object>)",1,1,1
"com.google.common.cache.CacheBuilder.OneWeigher.weigh(Object,Object)",1,1,1
"com.google.common.cache.CacheBuilder.build()",1,1,1
"com.google.common.cache.CacheBuilder.build(CacheLoader<? super K1, V1>)",1,1,1
"com.google.common.cache.CacheBuilder.checkNonLoadingCache()",1,1,1
"com.google.common.cache.CacheBuilder.checkWeightWithWeigher()",1,4,4
"com.google.common.cache.CacheBuilder.concurrencyLevel(int)",1,1,1
"com.google.common.cache.CacheBuilder.expireAfterAccess(long,TimeUnit)",1,1,1
"com.google.common.cache.CacheBuilder.expireAfterWrite(long,TimeUnit)",1,1,1
"com.google.common.cache.CacheBuilder.from(CacheBuilderSpec)",1,1,1
"com.google.common.cache.CacheBuilder.from(String)",1,1,1
"com.google.common.cache.CacheBuilder.getConcurrencyLevel()",1,1,2
"com.google.common.cache.CacheBuilder.getExpireAfterAccessNanos()",1,1,2
"com.google.common.cache.CacheBuilder.getExpireAfterWriteNanos()",1,1,2
"com.google.common.cache.CacheBuilder.getInitialCapacity()",1,1,2
"com.google.common.cache.CacheBuilder.getKeyEquivalence()",1,1,1
"com.google.common.cache.CacheBuilder.getKeyStrength()",1,1,1
"com.google.common.cache.CacheBuilder.getMaximumWeight()",2,1,4
"com.google.common.cache.CacheBuilder.getRefreshNanos()",1,1,2
"com.google.common.cache.CacheBuilder.getRemovalListener()",1,1,1
"com.google.common.cache.CacheBuilder.getStatsCounterSupplier()",1,1,1
"com.google.common.cache.CacheBuilder.getTicker(boolean)",2,2,3
"com.google.common.cache.CacheBuilder.getValueEquivalence()",1,1,1
"com.google.common.cache.CacheBuilder.getValueStrength()",1,1,1
"com.google.common.cache.CacheBuilder.getWeigher()",1,1,1
"com.google.common.cache.CacheBuilder.initialCapacity(int)",1,1,1
"com.google.common.cache.CacheBuilder.keyEquivalence(Equivalence<Object>)",1,1,1
"com.google.common.cache.CacheBuilder.lenientParsing()",1,1,1
"com.google.common.cache.CacheBuilder.maximumSize(long)",1,1,1
"com.google.common.cache.CacheBuilder.maximumWeight(long)",1,1,1
"com.google.common.cache.CacheBuilder.newBuilder()",1,1,1
"com.google.common.cache.CacheBuilder.recordStats()",1,1,1
"com.google.common.cache.CacheBuilder.refreshAfterWrite(long,TimeUnit)",1,1,1
"com.google.common.cache.CacheBuilder.removalListener(RemovalListener<? super K1, ? super V1>)",1,1,1
"com.google.common.cache.CacheBuilder.setKeyStrength(Strength)",1,1,1
"com.google.common.cache.CacheBuilder.setValueStrength(Strength)",1,1,1
"com.google.common.cache.CacheBuilder.softValues()",1,1,1
"com.google.common.cache.CacheBuilder.ticker(Ticker)",1,1,1
"com.google.common.cache.CacheBuilder.toString()",1,12,12
"com.google.common.cache.CacheBuilder.valueEquivalence(Equivalence<Object>)",1,1,1
"com.google.common.cache.CacheBuilder.weakKeys()",1,1,1
"com.google.common.cache.CacheBuilder.weakValues()",1,1,1
"com.google.common.cache.CacheBuilder.weigher(Weigher<? super K1, ? super V1>)",1,2,2
"com.google.common.cache.CacheBuilderSpec.AccessDurationParser.parseDuration(CacheBuilderSpec,long,TimeUnit)",1,1,1
"com.google.common.cache.CacheBuilderSpec.CacheBuilderSpec(String)",1,1,1
"com.google.common.cache.CacheBuilderSpec.ConcurrencyLevelParser.parseInteger(CacheBuilderSpec,int)",1,1,1
"com.google.common.cache.CacheBuilderSpec.DurationParser.parse(CacheBuilderSpec,String,String)",2,4,8
"com.google.common.cache.CacheBuilderSpec.InitialCapacityParser.parseInteger(CacheBuilderSpec,int)",1,1,1
"com.google.common.cache.CacheBuilderSpec.IntegerParser.parse(CacheBuilderSpec,String,String)",1,3,3
"com.google.common.cache.CacheBuilderSpec.KeyStrengthParser.KeyStrengthParser(Strength)",1,1,1
"com.google.common.cache.CacheBuilderSpec.KeyStrengthParser.parse(CacheBuilderSpec,String,String)",1,1,1
"com.google.common.cache.CacheBuilderSpec.LongParser.parse(CacheBuilderSpec,String,String)",1,3,3
"com.google.common.cache.CacheBuilderSpec.MaximumSizeParser.parseLong(CacheBuilderSpec,long)",1,1,1
"com.google.common.cache.CacheBuilderSpec.MaximumWeightParser.parseLong(CacheBuilderSpec,long)",1,1,1
"com.google.common.cache.CacheBuilderSpec.RefreshDurationParser.parseDuration(CacheBuilderSpec,long,TimeUnit)",1,1,1
"com.google.common.cache.CacheBuilderSpec.ValueStrengthParser.ValueStrengthParser(Strength)",1,1,1
"com.google.common.cache.CacheBuilderSpec.ValueStrengthParser.parse(CacheBuilderSpec,String,String)",1,1,1
"com.google.common.cache.CacheBuilderSpec.WriteDurationParser.parseDuration(CacheBuilderSpec,long,TimeUnit)",1,1,1
"com.google.common.cache.CacheBuilderSpec.disableCaching()",1,1,1
"com.google.common.cache.CacheBuilderSpec.durationInNanos(long,TimeUnit)",1,2,2
"com.google.common.cache.CacheBuilderSpec.equals(Object)",3,9,11
"com.google.common.cache.CacheBuilderSpec.hashCode()",1,1,1
"com.google.common.cache.CacheBuilderSpec.parse(String)",1,4,4
"com.google.common.cache.CacheBuilderSpec.toCacheBuilder()",5,12,15
"com.google.common.cache.CacheBuilderSpec.toParsableString()",1,1,1
"com.google.common.cache.CacheBuilderSpec.toString()",1,1,1
"com.google.common.cache.CacheLoader.CacheLoader()",1,1,1
"com.google.common.cache.CacheLoader.FunctionToCacheLoader.FunctionToCacheLoader(Function<K, V>)",1,1,1
"com.google.common.cache.CacheLoader.FunctionToCacheLoader.load(K)",1,1,1
"com.google.common.cache.CacheLoader.InvalidCacheLoadException.InvalidCacheLoadException(String)",1,1,1
"com.google.common.cache.CacheLoader.SupplierToCacheLoader.SupplierToCacheLoader(Supplier<V>)",1,1,1
"com.google.common.cache.CacheLoader.SupplierToCacheLoader.load(Object)",1,1,1
"com.google.common.cache.CacheLoader.from(Function<K, V>)",1,1,1
"com.google.common.cache.CacheLoader.from(Supplier<V>)",1,1,1
"com.google.common.cache.CacheLoader.loadAll(Iterable<? extends K>)",1,1,1
"com.google.common.cache.CacheLoader.reload(K,V)",1,1,1
"com.google.common.cache.CacheStats.CacheStats(long,long,long,long,long,long)",1,1,1
"com.google.common.cache.CacheStats.averageLoadPenalty()",1,1,2
"com.google.common.cache.CacheStats.equals(Object)",2,1,7
"com.google.common.cache.CacheStats.evictionCount()",1,1,1
"com.google.common.cache.CacheStats.hashCode()",1,1,1
"com.google.common.cache.CacheStats.hitCount()",1,1,1
"com.google.common.cache.CacheStats.hitRate()",1,1,2
"com.google.common.cache.CacheStats.loadCount()",1,1,1
"com.google.common.cache.CacheStats.loadExceptionCount()",1,1,1
"com.google.common.cache.CacheStats.loadExceptionRate()",1,1,2
"com.google.common.cache.CacheStats.loadSuccessCount()",1,1,1
"com.google.common.cache.CacheStats.minus(CacheStats)",1,1,1
"com.google.common.cache.CacheStats.missCount()",1,1,1
"com.google.common.cache.CacheStats.missRate()",1,1,2
"com.google.common.cache.CacheStats.plus(CacheStats)",1,1,1
"com.google.common.cache.CacheStats.requestCount()",1,1,1
"com.google.common.cache.CacheStats.toString()",1,1,1
"com.google.common.cache.CacheStats.totalLoadTime()",1,1,1
"com.google.common.cache.ForwardingCache.ForwardingCache()",1,1,1
"com.google.common.cache.ForwardingCache.SimpleForwardingCache.SimpleForwardingCache(Cache<K, V>)",1,1,1
"com.google.common.cache.ForwardingCache.SimpleForwardingCache.delegate()",1,1,1
"com.google.common.cache.ForwardingCache.asMap()",1,1,1
"com.google.common.cache.ForwardingCache.cleanUp()",1,1,1
"com.google.common.cache.ForwardingCache.get(K,Callable<? extends V>)",1,1,1
"com.google.common.cache.ForwardingCache.getAllPresent(Iterable<?>)",1,1,1
"com.google.common.cache.ForwardingCache.getIfPresent(Object)",1,1,1
"com.google.common.cache.ForwardingCache.invalidate(Object)",1,1,1
"com.google.common.cache.ForwardingCache.invalidateAll()",1,1,1
"com.google.common.cache.ForwardingCache.invalidateAll(Iterable<?>)",1,1,1
"com.google.common.cache.ForwardingCache.put(K,V)",1,1,1
"com.google.common.cache.ForwardingCache.putAll(Map<? extends K, ? extends V>)",1,1,1
"com.google.common.cache.ForwardingCache.size()",1,1,1
"com.google.common.cache.ForwardingCache.stats()",1,1,1
"com.google.common.cache.ForwardingLoadingCache.ForwardingLoadingCache()",1,1,1
"com.google.common.cache.ForwardingLoadingCache.SimpleForwardingLoadingCache.SimpleForwardingLoadingCache(LoadingCache<K, V>)",1,1,1
"com.google.common.cache.ForwardingLoadingCache.SimpleForwardingLoadingCache.delegate()",1,1,1
"com.google.common.cache.ForwardingLoadingCache.apply(K)",1,1,1
"com.google.common.cache.ForwardingLoadingCache.get(K)",1,1,1
"com.google.common.cache.ForwardingLoadingCache.getAll(Iterable<? extends K>)",1,1,1
"com.google.common.cache.ForwardingLoadingCache.getUnchecked(K)",1,1,1
"com.google.common.cache.ForwardingLoadingCache.refresh(K)",1,1,1
"com.google.common.cache.LocalCache.AbstractCacheSet.AbstractCacheSet(ConcurrentMap<?, ?>)",1,1,1
"com.google.common.cache.LocalCache.AbstractCacheSet.clear()",1,1,1
"com.google.common.cache.LocalCache.AbstractCacheSet.isEmpty()",1,1,1
"com.google.common.cache.LocalCache.AbstractCacheSet.size()",1,1,1
"com.google.common.cache.LocalCache.AbstractReferenceEntry.getAccessTime()",1,1,1
"com.google.common.cache.LocalCache.AbstractReferenceEntry.getHash()",1,1,1
"com.google.common.cache.LocalCache.AbstractReferenceEntry.getKey()",1,1,1
"com.google.common.cache.LocalCache.AbstractReferenceEntry.getNext()",1,1,1
"com.google.common.cache.LocalCache.AbstractReferenceEntry.getNextInAccessQueue()",1,1,1
"com.google.common.cache.LocalCache.AbstractReferenceEntry.getNextInWriteQueue()",1,1,1
"com.google.common.cache.LocalCache.AbstractReferenceEntry.getPreviousInAccessQueue()",1,1,1
"com.google.common.cache.LocalCache.AbstractReferenceEntry.getPreviousInWriteQueue()",1,1,1
"com.google.common.cache.LocalCache.AbstractReferenceEntry.getValueReference()",1,1,1
"com.google.common.cache.LocalCache.AbstractReferenceEntry.getWriteTime()",1,1,1
"com.google.common.cache.LocalCache.AbstractReferenceEntry.setAccessTime(long)",1,1,1
"com.google.common.cache.LocalCache.AbstractReferenceEntry.setNextInAccessQueue(ReferenceEntry<K, V>)",1,1,1
"com.google.common.cache.LocalCache.AbstractReferenceEntry.setNextInWriteQueue(ReferenceEntry<K, V>)",1,1,1
"com.google.common.cache.LocalCache.AbstractReferenceEntry.setPreviousInAccessQueue(ReferenceEntry<K, V>)",1,1,1
"com.google.common.cache.LocalCache.AbstractReferenceEntry.setPreviousInWriteQueue(ReferenceEntry<K, V>)",1,1,1
"com.google.common.cache.LocalCache.AbstractReferenceEntry.setValueReference(ValueReference<K, V>)",1,1,1
"com.google.common.cache.LocalCache.AbstractReferenceEntry.setWriteTime(long)",1,1,1
"com.google.common.cache.LocalCache.AccessQueue.clear()",1,2,2
"com.google.common.cache.LocalCache.AccessQueue.contains(Object)",1,1,1
"com.google.common.cache.LocalCache.AccessQueue.isEmpty()",1,1,1
"com.google.common.cache.LocalCache.AccessQueue.iterator()",1,1,2
"com.google.common.cache.LocalCache.AccessQueue.offer(ReferenceEntry<K, V>)",1,1,1
"com.google.common.cache.LocalCache.AccessQueue.peek()",1,1,2
"com.google.common.cache.LocalCache.AccessQueue.poll()",2,1,2
"com.google.common.cache.LocalCache.AccessQueue.remove(Object)",1,1,1
"com.google.common.cache.LocalCache.AccessQueue.size()",1,1,2
"com.google.common.cache.LocalCache.EntryFactory.copyAccessEntry(ReferenceEntry<K, V>,ReferenceEntry<K, V>)",1,1,1
"com.google.common.cache.LocalCache.EntryFactory.copyEntry(Segment<K, V>,ReferenceEntry<K, V>,ReferenceEntry<K, V>)",1,1,1
"com.google.common.cache.LocalCache.EntryFactory.copyWriteEntry(ReferenceEntry<K, V>,ReferenceEntry<K, V>)",1,1,1
"com.google.common.cache.LocalCache.EntryFactory.getFactory(Strength,boolean,boolean)",1,1,4
"com.google.common.cache.LocalCache.EntryIterator.next()",1,1,1
"com.google.common.cache.LocalCache.EntrySet.EntrySet(ConcurrentMap<?, ?>)",1,1,1
"com.google.common.cache.LocalCache.EntrySet.contains(Object)",3,2,4
"com.google.common.cache.LocalCache.EntrySet.iterator()",1,1,1
"com.google.common.cache.LocalCache.EntrySet.remove(Object)",2,2,3
"com.google.common.cache.LocalCache.HashIterator.HashIterator()",1,1,1
"com.google.common.cache.LocalCache.HashIterator.advance()",6,3,6
"com.google.common.cache.LocalCache.HashIterator.advanceTo(ReferenceEntry<K, V>)",2,1,2
"com.google.common.cache.LocalCache.HashIterator.hasNext()",1,1,1
"com.google.common.cache.LocalCache.HashIterator.nextEntry()",2,1,2
"com.google.common.cache.LocalCache.HashIterator.nextInChain()",4,3,4
"com.google.common.cache.LocalCache.HashIterator.nextInTable()",4,4,5
"com.google.common.cache.LocalCache.HashIterator.remove()",1,1,1
"com.google.common.cache.LocalCache.KeyIterator.next()",1,1,1
"com.google.common.cache.LocalCache.KeySet.KeySet(ConcurrentMap<?, ?>)",1,1,1
"com.google.common.cache.LocalCache.KeySet.contains(Object)",1,1,1
"com.google.common.cache.LocalCache.KeySet.iterator()",1,1,1
"com.google.common.cache.LocalCache.KeySet.remove(Object)",1,1,1
"com.google.common.cache.LocalCache.LoadingSerializationProxy.LoadingSerializationProxy(LocalCache<K, V>)",1,1,1
"com.google.common.cache.LocalCache.LoadingSerializationProxy.apply(K)",1,1,1
"com.google.common.cache.LocalCache.LoadingSerializationProxy.get(K)",1,1,1
"com.google.common.cache.LocalCache.LoadingSerializationProxy.getAll(Iterable<? extends K>)",1,1,1
"com.google.common.cache.LocalCache.LoadingSerializationProxy.getUnchecked(K)",1,1,1
"com.google.common.cache.LocalCache.LoadingSerializationProxy.readObject(ObjectInputStream)",1,1,1
"com.google.common.cache.LocalCache.LoadingSerializationProxy.readResolve()",1,1,1
"com.google.common.cache.LocalCache.LoadingSerializationProxy.refresh(K)",1,1,1
"com.google.common.cache.LocalCache.LoadingValueReference.LoadingValueReference()",1,1,1
"com.google.common.cache.LocalCache.LoadingValueReference.LoadingValueReference(ValueReference<K, V>)",1,1,1
"com.google.common.cache.LocalCache.LoadingValueReference.copyFor(ReferenceQueue<V>,V,ReferenceEntry<K, V>)",1,1,1
"com.google.common.cache.LocalCache.LoadingValueReference.elapsedNanos()",1,1,1
"com.google.common.cache.LocalCache.LoadingValueReference.fullyFailedFuture(Throwable)",1,1,1
"com.google.common.cache.LocalCache.LoadingValueReference.get()",1,1,1
"com.google.common.cache.LocalCache.LoadingValueReference.getEntry()",1,1,1
"com.google.common.cache.LocalCache.LoadingValueReference.getOldValue()",1,1,1
"com.google.common.cache.LocalCache.LoadingValueReference.getWeight()",1,1,1
