Complexity metrics,Sex, 27 out 2017 11:21:48 BRST
"com.google.common.collect.Multimaps.UnmodifiableSortedSetMultimap","1,00",6
"com.google.common.collect.Multimaps.Values","1,00",4
"com.google.common.collect.Multiset_CustomFieldSerializerBase","1,67",5
"com.google.common.collect.Multisets","1,90",57
"com.google.common.collect.Multisets.AbstractEntry","2,00",6
"com.google.common.collect.Multisets.ElementSet","1,12",9
"com.google.common.collect.Multisets.EntrySet","1,67",5
"com.google.common.collect.Multisets.ImmutableEntry","1,00",3
"com.google.common.collect.Multisets.MultisetIteratorImpl","1,75",7
"com.google.common.collect.Multisets.SetMultiset","1,59",27
"com.google.common.collect.Multisets.SetMultiset.ElementSet","1,00",3
"com.google.common.collect.Multisets.UnmodifiableMultiset","1,12",18
"com.google.common.collect.Multisets.UnmodifiableSortedMultiset","1,08",14
"com.google.common.collect.MutableClassToInstanceMap","1,00",7
"com.google.common.collect.NaturalOrdering","1,14",8
"com.google.common.collect.NaturalOrdering_CustomFieldSerializer","1,00",3
"com.google.common.collect.NullsFirstOrdering","1,62",13
"com.google.common.collect.NullsFirstOrdering_CustomFieldSerializer","1,00",3
"com.google.common.collect.NullsLastOrdering","1,62",13
"com.google.common.collect.NullsLastOrdering_CustomFieldSerializer","1,00",3
"com.google.common.collect.ObjectArrays","1,33",16
"com.google.common.collect.Ordering","1,58",52
"com.google.common.collect.Ordering.ArbitraryOrdering","2,50",10
"com.google.common.collect.Ordering.ArbitraryOrderingHolder",n/a,0
"com.google.common.collect.Ordering.IncomparableValueException","1,00",1
"com.google.common.collect.Platform","1,33",8
"com.google.common.collect.Queues","1,70",34
"com.google.common.collect.Range","1,47",56
"com.google.common.collect.RangeMap","1,85",24
"com.google.common.collect.RangeMap.RangeValue","1,40",7
"com.google.common.collect.RangeSet","1,77",23
"com.google.common.collect.RangeSet.StandardComplement","1,40",14
"com.google.common.collect.Ranges","1,00",15
"com.google.common.collect.RegularContiguousSet","1,44",36
"com.google.common.collect.RegularContiguousSet.DescendingContiguousSet","1,17",14
"com.google.common.collect.RegularContiguousSet.SerializedForm","1,00",2
"com.google.common.collect.RegularImmutableAsList","1,00",12
"com.google.common.collect.RegularImmutableAsList_CustomFieldSerializer","1,00",3
"com.google.common.collect.RegularImmutableBiMap","1,20",6
"com.google.common.collect.RegularImmutableBiMap_CustomFieldSerializer","1,00",3
"com.google.common.collect.RegularImmutableList","1,92",23
"com.google.common.collect.RegularImmutableList_CustomFieldSerializer","1,00",3
"com.google.common.collect.RegularImmutableMap","1,77",23
"com.google.common.collect.RegularImmutableMap.EntrySet","1,00",3
"com.google.common.collect.RegularImmutableMap.NonTerminalEntry","1,00",2
"com.google.common.collect.RegularImmutableMap.TerminalEntry","1,00",2
"com.google.common.collect.RegularImmutableMap_CustomFieldSerializer","1,00",3
"com.google.common.collect.RegularImmutableMultiset","1,11",10
"com.google.common.collect.RegularImmutableMultiset.EntrySet","1,00",5
"com.google.common.collect.RegularImmutableMultiset_CustomFieldSerializer","1,00",3
"com.google.common.collect.RegularImmutableSet","2,00",8
"com.google.common.collect.RegularImmutableSet_CustomFieldSerializer","1,00",3
"com.google.common.collect.RegularImmutableSortedMap","1,30",13
"com.google.common.collect.RegularImmutableSortedMap.EntrySet","1,00",5
"com.google.common.collect.RegularImmutableSortedMap_CustomFieldSerializer","1,00",3
"com.google.common.collect.RegularImmutableSortedMultiset","1,25",15
"com.google.common.collect.RegularImmutableSortedMultiset.EntrySet","1,00",5
"com.google.common.collect.RegularImmutableSortedSet","1,78",41
"com.google.common.collect.RegularImmutableSortedSet_CustomFieldSerializer","1,00",3
"com.google.common.collect.RegularImmutableTable","1,75",21
"com.google.common.collect.RegularImmutableTable.DenseImmutableTable","1,42",17
"com.google.common.collect.RegularImmutableTable.DenseImmutableTable.Column","1,00",4
"com.google.common.collect.RegularImmutableTable.DenseImmutableTable.ColumnMap","1,00",4
"com.google.common.collect.RegularImmutableTable.DenseImmutableTable.Row","1,00",4
"com.google.common.collect.RegularImmutableTable.DenseImmutableTable.RowMap","1,00",4
"com.google.common.collect.RegularImmutableTable.ImmutableArrayMap","1,38",18
"com.google.common.collect.RegularImmutableTable.SparseImmutableTable","1,21",17
"com.google.common.collect.ReverseNaturalOrdering","1,08",14
"com.google.common.collect.ReverseNaturalOrdering_CustomFieldSerializer","1,00",3
"com.google.common.collect.ReverseOrdering","1,14",16
"com.google.common.collect.ReverseOrdering_CustomFieldSerializer","1,00",3
"com.google.common.collect.Serialization","1,67",20
"com.google.common.collect.Serialization.FieldSetter","1,00",3
"com.google.common.collect.Sets","1,49",79
"com.google.common.collect.Sets.CartesianSet","2,14",15
"com.google.common.collect.Sets.CartesianSet.Axis","1,17",7
"com.google.common.collect.Sets.DescendingSet","1,04",25
"com.google.common.collect.Sets.FilteredSet","1,00",3
"com.google.common.collect.Sets.FilteredSortedSet","1,22",11
"com.google.common.collect.Sets.ImprovedAbstractSet","1,00",2
"com.google.common.collect.Sets.PowerSet","1,18",13
"com.google.common.collect.Sets.PowerSet.BitFilteredSetIterator","1,33",4
"com.google.common.collect.Sets.SetFromMap","1,00",17
"com.google.common.collect.Sets.SetView","1,00",3
"com.google.common.collect.Sets.UnmodifiableNavigableSet","1,08",14
"com.google.common.collect.SingletonImmutableList","1,38",22
"com.google.common.collect.SingletonImmutableList_CustomFieldSerializer","1,00",3
"com.google.common.collect.SingletonImmutableMap","1,31",17
"com.google.common.collect.SingletonImmutableMap_CustomFieldSerializer","1,00",3
"com.google.common.collect.SingletonImmutableSet","1,38",18
"com.google.common.collect.SingletonImmutableSet_CustomFieldSerializer","1,00",3
"com.google.common.collect.SingletonImmutableTable","1,30",26
"com.google.common.collect.SortedIterables","2,00",6
"com.google.common.collect.SortedLists","1,80",9
"com.google.common.collect.SortedLists.KeyAbsentBehavior","1,00",3
"com.google.common.collect.SortedLists.KeyPresentBehavior","1,80",9
"com.google.common.collect.SortedMultisets","1,50",3
"com.google.common.collect.SortedMultisets.DescendingMultiset","1,14",24
"com.google.common.collect.SortedMultisets.ElementSet","1,00",6
"com.google.common.collect.StandardRowSortedTable","1,50",6
"com.google.common.collect.StandardRowSortedTable.RowKeySortedSet","1,00",6
"com.google.common.collect.StandardRowSortedTable.RowSortedMap","1,00",6
"com.google.common.collect.StandardTable","1,96",55
"com.google.common.collect.StandardTable.CellIterator","1,67",5
"com.google.common.collect.StandardTable.CellSet","1,50",6
"com.google.common.collect.StandardTable.Column","1,56",14
"com.google.common.collect.StandardTable.Column.EntrySet","1,57",11
"com.google.common.collect.StandardTable.Column.EntrySetIterator","1,50",6
"com.google.common.collect.StandardTable.Column.KeySet","1,00",8
"com.google.common.collect.StandardTable.Column.Values","1,44",13
"com.google.common.collect.StandardTable.ColumnKeyIterator","5,00",5
"com.google.common.collect.StandardTable.ColumnKeySet","3,17",19
"com.google.common.collect.StandardTable.ColumnMap","1,50",9
"com.google.common.collect.StandardTable.ColumnMap.ColumnMapEntrySet","1,86",13
"com.google.common.collect.StandardTable.ColumnMap.ColumnMapValues","2,20",11
"com.google.common.collect.StandardTable.Row","1,67",20
"com.google.common.collect.StandardTable.Row.RowEntrySet","1,22",11
"com.google.common.collect.StandardTable.RowKeySet","1,00",4
"com.google.common.collect.StandardTable.RowMap","1,40",7
"com.google.common.collect.StandardTable.RowMap.EntrySet","1,40",7
"com.google.common.collect.StandardTable.TableCollection","1,00",2
"com.google.common.collect.StandardTable.TableSet","1,00",2
"com.google.common.collect.StandardTable.Values","1,00",3
"com.google.common.collect.Synchronized","1,62",34
"com.google.common.collect.Synchronized.SynchronizedAsMap","1,60",8
"com.google.common.collect.Synchronized.SynchronizedAsMapEntries","1,07",15
"com.google.common.collect.Synchronized.SynchronizedAsMapValues","1,00",4
"com.google.common.collect.Synchronized.SynchronizedBiMap","1,40",7
"com.google.common.collect.Synchronized.SynchronizedCollection","1,00",15
"com.google.common.collect.Synchronized.SynchronizedEntry","1,00",7
"com.google.common.collect.Synchronized.SynchronizedList","1,07",15
"com.google.common.collect.Synchronized.SynchronizedListMultimap","1,00",5
"com.google.common.collect.Synchronized.SynchronizedMap","1,25",20
"com.google.common.collect.Synchronized.SynchronizedMultimap","1,27",28
"com.google.common.collect.Synchronized.SynchronizedMultiset","1,27",14
"com.google.common.collect.Synchronized.SynchronizedNavigableMap","1,12",27
"com.google.common.collect.Synchronized.SynchronizedNavigableSet","1,06",17
"com.google.common.collect.Synchronized.SynchronizedObject","1,25",5
"com.google.common.collect.Synchronized.SynchronizedQueue","1,00",7
"com.google.common.collect.Synchronized.SynchronizedRandomAccessList","1,00",1
"com.google.common.collect.Synchronized.SynchronizedSet","1,25",5
"com.google.common.collect.Synchronized.SynchronizedSetMultimap","1,17",7
"com.google.common.collect.Synchronized.SynchronizedSortedMap","1,00",8
"com.google.common.collect.Synchronized.SynchronizedSortedSet","1,00",8
"com.google.common.collect.Synchronized.SynchronizedSortedSetMultimap","1,00",6
"com.google.common.collect.Tables","1,11",10
"com.google.common.collect.Tables.AbstractCell","1,50",6
"com.google.common.collect.Tables.ImmutableCell","1,00",4
"com.google.common.collect.Tables.TransformedTable","1,28",37
"com.google.common.collect.Tables.TransformedTable.CellSet","1,60",8
"com.google.common.collect.Tables.TransposeTable","1,12",27
"com.google.common.collect.Tables.TransposeTable.CellSet","2,00",10
"com.google.common.collect.Tables.UnmodifiableRowSortedMap","1,00",4
"com.google.common.collect.Tables.UnmodifiableTable","1,00",14
"com.google.common.collect.TransformedImmutableSet","1,00",11
"com.google.common.collect.TransformedIterator","1,00",4
"com.google.common.collect.TransformedListIterator","1,00",8
"com.google.common.collect.TreeBasedTable","1,11",21
"com.google.common.collect.TreeBasedTable.Factory","1,00",2
"com.google.common.collect.TreeBasedTable.TreeRow","1,44",23
"com.google.common.collect.TreeBasedTable_CustomFieldSerializer","1,33",4
"com.google.common.collect.TreeMultimap","1,00",12
"com.google.common.collect.TreeMultimap_CustomFieldSerializer","1,00",3
"com.google.common.collect.TreeMultiset","2,31",81
"com.google.common.collect.TreeMultiset.Aggregate","1,50",6
"com.google.common.collect.TreeMultiset.AvlNode","3,68",92
"com.google.common.collect.TreeMultiset.Reference","1,50",3
"com.google.common.collect.TreeRangeSet","2,60",26
"com.google.common.collect.TreeRangeSet.AsRanges","1,00",3
"com.google.common.collect.UnmodifiableIterator","1,00",2
"com.google.common.collect.UnmodifiableListIterator","1,00",3
"com.google.common.collect.UsingToStringOrdering","1,00",4
"com.google.common.collect.UsingToStringOrdering_CustomFieldSerializer","1,00",3
"com.google.common.collect.WellBehavedMap","1,25",5
"com.google.common.collect.WellBehavedMap.EntrySet","1,00",6
"com.google.common.collect.testing.GwtPlatform","1,00",2
"com.google.common.eventbus.AnnotatedHandlerFinder","2,67",8
"com.google.common.eventbus.AsyncEventBus","1,33",8
"com.google.common.eventbus.DeadEvent","1,00",3
"com.google.common.eventbus.EventBus","1,60",24
"com.google.common.eventbus.EventBus.EventWithHandler","1,00",1
"com.google.common.eventbus.EventHandler","1,80",9
"com.google.common.eventbus.SynchronizedEventHandler","1,00",2
"com.google.common.hash.AbstractCompositeHashFunction","1,88",30
"com.google.common.hash.AbstractHasher","1,40",7
"com.google.common.hash.AbstractNonStreamingHashFunction","1,14",8
"com.google.common.hash.AbstractNonStreamingHashFunction.BufferingHasher","1,10",11
"com.google.common.hash.AbstractNonStreamingHashFunction.ExposedByteArrayOutputStream","1,00",3
"com.google.common.hash.AbstractStreamingHashFunction","1,00",7
"com.google.common.hash.AbstractStreamingHashFunction.AbstractStreamingHasher","1,50",24
"com.google.common.hash.BloomFilter","1,31",17
"com.google.common.hash.BloomFilter.SerialForm","1,00",2
"com.google.common.hash.BloomFilterStrategies","3,50",7
"com.google.common.hash.BloomFilterStrategies.BitArray","1,33",12
"com.google.common.hash.Funnels","1,00",6
"com.google.common.hash.Funnels.ByteArrayFunnel","1,00",2
"com.google.common.hash.Funnels.IntegerFunnel","1,00",2
"com.google.common.hash.Funnels.LongFunnel","1,00",2
"com.google.common.hash.Funnels.SinkAsStream","1,00",5
"com.google.common.hash.Funnels.StringFunnel","1,00",2
"com.google.common.hash.HashCode","1,40",7
"com.google.common.hash.HashCodes","1,00",5
"com.google.common.hash.HashCodes.BytesHashCode","1,20",6
"com.google.common.hash.HashCodes.IntHashCode","1,00",5
"com.google.common.hash.HashCodes.LongHashCode","1,00",5
"com.google.common.hash.Hashing","1,62",26
"com.google.common.hash.Hashing.ConcatenatedHashFunction","1,67",5
"com.google.common.hash.Hashing.LinearCongruentialGenerator","1,00",2
"com.google.common.hash.MessageDigestHashFunction","1,00",4
"com.google.common.hash.MessageDigestHashFunction.MessageDigestHasher","1,12",18
"com.google.common.hash.Murmur3_128HashFunction","1,00",3
"com.google.common.hash.Murmur3_128HashFunction.Murmur3_128Hasher","3,00",24
"com.google.common.hash.Murmur3_32HashFunction","1,22",11
"com.google.common.hash.Murmur3_32HashFunction.Murmur3_32Hasher","2,00",8
"com.google.common.io.AppendableWriter","1,27",14
"com.google.common.io.ByteStreams","1,54",57
"com.google.common.io.ByteStreams.ByteArrayDataInputStream","1,00",17
"com.google.common.io.ByteStreams.ByteArrayDataOutputStream","1,00",18
"com.google.common.io.CharStreams","1,33",32
"com.google.common.io.Closeables","1,67",5
"com.google.common.io.CountingInputStream","1,57",11
"com.google.common.io.CountingOutputStream","1,00",4
"com.google.common.io.FileBackedOutputStream","1,47",22
"com.google.common.io.FileBackedOutputStream.MemoryOutput","1,00",2
"com.google.common.io.Files","1,57",66
"com.google.common.io.Flushables","1,33",4
"com.google.common.io.LimitInputStream","1,86",13
"com.google.common.io.LineBuffer","4,67",14
"com.google.common.io.LineReader","2,33",7
"com.google.common.io.LittleEndianDataInputStream","1,12",19
"com.google.common.io.LittleEndianDataOutputStream","1,08",14
"com.google.common.io.MultiInputStream","2,25",18
"com.google.common.io.MultiReader","2,17",13
"com.google.common.io.NullOutputStream","1,00",2
"com.google.common.io.PatternFilenameFilter","1,00",3
"com.google.common.io.Resources","1,00",11
"com.google.common.math.BigIntegerMath","4,46",58
"com.google.common.math.DoubleMath","3,58",43
"com.google.common.math.DoubleUtils","1,62",13
"com.google.common.math.IntMath","5,00",90
"com.google.common.math.LongMath","4,85",97
"com.google.common.math.MathPreconditions","1,91",21
"com.google.common.net.HostAndPort","1,69",22
"com.google.common.net.HostSpecifier","1,57",11
"com.google.common.net.HttpHeaders","1,00",1
"com.google.common.net.InetAddresses","2,94",100
"com.google.common.net.InetAddresses.TeredoInfo","1,00",5
"com.google.common.net.InternetDomainName","1,67",40
"com.google.common.net.MediaType","1,60",48
"com.google.common.net.MediaType.Tokenizer","1,14",8
"com.google.common.net.TldPatterns","1,00",1
"com.google.common.primitives.AndroidInteger","3,25",13
"com.google.common.primitives.Booleans","2,31",37
"com.google.common.primitives.Booleans.BooleanArrayAsList","2,00",28
"com.google.common.primitives.Booleans.LexicographicalComparator","3,00",3
"com.google.common.primitives.Bytes","2,23",29
"com.google.common.primitives.Bytes.ByteArrayAsList","1,86",26
"com.google.common.primitives.Chars","2,04",47
"com.google.common.primitives.Chars.CharArrayAsList","1,86",26
"com.google.common.primitives.Chars.LexicographicalComparator","3,00",3
"com.google.common.primitives.Doubles","2,00",42
"com.google.common.primitives.Doubles.DoubleArrayAsList","1,86",26
"com.google.common.primitives.Doubles.LexicographicalComparator","3,00",3
"com.google.common.primitives.Floats","2,05",41
"com.google.common.primitives.Floats.FloatArrayAsList","1,86",26
"com.google.common.primitives.Floats.LexicographicalComparator","3,00",3
"com.google.common.primitives.Ints","2,08",50
"com.google.common.primitives.Ints.IntArrayAsList","1,86",26
"com.google.common.primitives.Ints.LexicographicalComparator","3,00",3
"com.google.common.primitives.Longs","2,19",46
"com.google.common.primitives.Longs.LexicographicalComparator","3,00",3
"com.google.common.primitives.Longs.LongArrayAsList","1,86",26
"com.google.common.primitives.ParseRequest","3,00",6
"com.google.common.primitives.Primitives","1,29",9
"com.google.common.primitives.Shorts","2,04",47
"com.google.common.primitives.Shorts.LexicographicalComparator","3,00",3
"com.google.common.primitives.Shorts.ShortArrayAsList","1,86",26
"com.google.common.primitives.SignedBytes","2,00",16
"com.google.common.primitives.SignedBytes.LexicographicalComparator","3,00",3
"com.google.common.primitives.UnsignedBytes","1,64",23
"com.google.common.primitives.UnsignedBytes.LexicographicalComparatorHolder","1,00",1
"com.google.common.primitives.UnsignedBytes.LexicographicalComparatorHolder.PureJavaComparator","3,00",3
"com.google.common.primitives.UnsignedBytes.LexicographicalComparatorHolder.UnsafeComparator","5,50",11
"com.google.common.primitives.UnsignedInteger","1,05",22
"com.google.common.primitives.UnsignedInts","1,47",22
"com.google.common.primitives.UnsignedInts.LexicographicalComparator","3,00",3
"com.google.common.primitives.UnsignedLong","1,20",24
"com.google.common.primitives.UnsignedLong_CustomFieldSerializer","1,00",3
"com.google.common.primitives.UnsignedLongs","2,73",41
"com.google.common.primitives.UnsignedLongs.LexicographicalComparator","3,00",3
"com.google.common.reflect.AbstractInvocationHandler","3,00",6
"com.google.common.reflect.ImmutableTypeToInstanceMap","1,00",9
"com.google.common.reflect.ImmutableTypeToInstanceMap.Builder","1,00",4
"com.google.common.reflect.MutableTypeToInstanceMap","1,00",9
"com.google.common.reflect.Reflection","1,40",7
"com.google.common.reflect.TypeCapture","1,00",1
"com.google.common.reflect.TypeParameter","1,20",6
"com.google.common.reflect.TypeResolver","2,27",34
"com.google.common.reflect.TypeResolver.TypeMappingIntrospector","3,60",18
"com.google.common.reflect.TypeResolver.WildcardCapturer","3,67",11
"com.google.common.reflect.TypeToken","2,16",110
"com.google.common.reflect.TypeToken.ClassSet","1,20",6
"com.google.common.reflect.TypeToken.InterfaceSet","1,14",8
"com.google.common.reflect.TypeToken.SimpleTypeToken","1,00",1
"com.google.common.reflect.TypeToken.TypeCollector","1,50",21
"com.google.common.reflect.TypeToken.TypeCollector.ForwardingTypeCollector","1,00",4
"com.google.common.reflect.TypeToken.TypeFilter","1,00",2
"com.google.common.reflect.TypeToken.TypeSet","1,20",6
"com.google.common.reflect.Types","2,24",38
"com.google.common.reflect.Types.ClassOwnership","2,00",6
"com.google.common.reflect.Types.GenericArrayTypeImpl","1,20",6
"com.google.common.reflect.Types.JavaVersion","2,00",10
"com.google.common.reflect.Types.ParameterizedTypeImpl","1,43",10
"com.google.common.reflect.Types.TypeVariableImpl","1,14",8
"com.google.common.reflect.Types.WildcardTypeImpl","1,50",9
"com.google.common.util.concurrent.AbstractCheckedFuture","1,00",3
"com.google.common.util.concurrent.AbstractExecutionThreadService","1,06",19
"com.google.common.util.concurrent.AbstractFuture","1,45",16
"com.google.common.util.concurrent.AbstractFuture.Sync","1,82",20
"com.google.common.util.concurrent.AbstractIdleService","1,00",15
"com.google.common.util.concurrent.AbstractListeningExecutorService","3,14",22
"com.google.common.util.concurrent.AbstractScheduledService","1,06",17
"com.google.common.util.concurrent.AbstractScheduledService.CustomScheduler","1,00",1
"com.google.common.util.concurrent.AbstractScheduledService.CustomScheduler.ReschedulableCallable","1,20",6
"com.google.common.util.concurrent.AbstractScheduledService.CustomScheduler.Schedule","1,00",1
"com.google.common.util.concurrent.AbstractScheduledService.Scheduler","1,00",5
"com.google.common.util.concurrent.AbstractService","1,82",60
"com.google.common.util.concurrent.AbstractService.ListenerExecutorPair","1,00",2
"com.google.common.util.concurrent.AbstractService.StateSnapshot","1,25",5
"com.google.common.util.concurrent.AbstractService.Transition","1,00",1
"com.google.common.util.concurrent.AtomicDouble","1,24",21
"com.google.common.util.concurrent.AtomicDoubleArray","1,71",24
"com.google.common.util.concurrent.AtomicLongMap","2,54",66
"com.google.common.util.concurrent.Atomics","1,00",5
"com.google.common.util.concurrent.Callables","1,00",3
"com.google.common.util.concurrent.CycleDetectingLockFactory","1,60",16
"com.google.common.util.concurrent.CycleDetectingLockFactory.CycleDetectingReentrantLock","1,00",8
"com.google.common.util.concurrent.CycleDetectingLockFactory.CycleDetectingReentrantReadLock","1,00",6
"com.google.common.util.concurrent.CycleDetectingLockFactory.CycleDetectingReentrantReadWriteLock","1,00",5
"com.google.common.util.concurrent.CycleDetectingLockFactory.CycleDetectingReentrantWriteLock","1,00",6
"com.google.common.util.concurrent.CycleDetectingLockFactory.ExampleStackTrace","4,00",4
"com.google.common.util.concurrent.CycleDetectingLockFactory.LockGraphNode","2,60",13
"com.google.common.util.concurrent.CycleDetectingLockFactory.OrderedLockGraphNodesCreator","2,00",6
"com.google.common.util.concurrent.CycleDetectingLockFactory.Policies","1,00",3
"com.google.common.util.concurrent.CycleDetectingLockFactory.PotentialDeadlockException","1,33",4
"com.google.common.util.concurrent.CycleDetectingLockFactory.WithExplicitOrdering","1,40",7
"com.google.common.util.concurrent.ExecutionError","1,00",4
"com.google.common.util.concurrent.ExecutionList","2,33",7
"com.google.common.util.concurrent.ExecutionList.RunnableExecutorPair","1,00",2
"com.google.common.util.concurrent.FakeTimeLimiter","1,00",2
"com.google.common.util.concurrent.ForwardingBlockingQueue","1,00",8
"com.google.common.util.concurrent.ForwardingCheckedFuture","1,00",2
"com.google.common.util.concurrent.ForwardingCheckedFuture.SimpleForwardingCheckedFuture","1,00",2
"com.google.common.util.concurrent.ForwardingExecutorService","1,00",14
"com.google.common.util.concurrent.ForwardingFuture","1,00",6
"com.google.common.util.concurrent.ForwardingFuture.SimpleForwardingFuture","1,00",2
"com.google.common.util.concurrent.ForwardingListenableFuture","1,00",2
"com.google.common.util.concurrent.ForwardingListenableFuture.SimpleForwardingListenableFuture","1,00",2
"com.google.common.util.concurrent.ForwardingListeningExecutorService","1,00",4
"com.google.common.util.concurrent.ForwardingService","1,00",10
"com.google.common.util.concurrent.Futures","1,24",47
"com.google.common.util.concurrent.Futures.ChainingListenableFuture","1,60",8
"com.google.common.util.concurrent.Futures.ListFuture","2,80",14
"com.google.common.util.concurrent.Futures.MappingCheckedFuture","1,00",2
"com.google.common.util.concurrent.JdkFutureAdapters","1,67",5
"com.google.common.util.concurrent.JdkFutureAdapters.ListenableFutureAdapter","1,40",7
"com.google.common.util.concurrent.ListenableFutureTask","1,00",6
"com.google.common.util.concurrent.Monitor","2,68",99
"com.google.common.util.concurrent.Monitor.Guard","1,00",3
"com.google.common.util.concurrent.MoreExecutors","2,00",26
"com.google.common.util.concurrent.MoreExecutors.ListeningDecorator","1,00",7
"com.google.common.util.concurrent.MoreExecutors.SameThreadExecutorService","1,62",13
"com.google.common.util.concurrent.MoreExecutors.ScheduledListeningDecorator","1,00",5
"com.google.common.util.concurrent.RateLimiter","1,12",19
"com.google.common.util.concurrent.RateLimiter.Bursty","1,33",4
"com.google.common.util.concurrent.RateLimiter.SleepingTicker","1,50",3
"com.google.common.util.concurrent.RateLimiter.WarmingUp","1,75",7
"com.google.common.util.concurrent.Service.State",n/a,0
"com.google.common.util.concurrent.SettableFuture","1,00",4
"com.google.common.util.concurrent.SimpleTimeLimiter","1,90",19
"com.google.common.util.concurrent.Striped","1,13",17
"com.google.common.util.concurrent.Striped.CompactStriped","1,33",4
"com.google.common.util.concurrent.Striped.LazyStriped","1,33",4
"com.google.common.util.concurrent.Striped.PaddedLock","1,00",1
"com.google.common.util.concurrent.Striped.PaddedSemaphore","1,00",1
"com.google.common.util.concurrent.Striped.PowerOfTwoStriped","1,33",4
"com.google.common.util.concurrent.ThreadFactoryBuilder","1,67",15
"com.google.common.util.concurrent.UncaughtExceptionHandlers","1,00",2
"com.google.common.util.concurrent.UncaughtExceptionHandlers.Exiter","1,00",2
"com.google.common.util.concurrent.UncheckedExecutionException","1,00",4
"com.google.common.util.concurrent.UncheckedTimeoutException","1,00",4
"com.google.common.util.concurrent.Uninterruptibles","2,80",28

Package,v(G)avg,v(G)tot
"com.google.common.base","1,59",851
"com.google.common.base.internal","3,00",18
"com.google.common.cache","1,69",1.060
"com.google.common.collect","1,45",7.259
"com.google.common.collect.testing","1,00",2
"com.google.common.eventbus","1,88",64
"com.google.common.hash","1,45",269
"com.google.common.io","1,65",398
"com.google.common.math","4,17",342
"com.google.common.net","2,42",291
"com.google.common.primitives","2,01",796
"com.google.common.reflect","1,86",358
"com.google.common.util.concurrent","1,77",889

Module,v(G)avg,v(G)tot
"guava","1,60",12.400
"guava-gwt","1,09",197

Project,v(G)avg,v(G)tot
"project","1,59",12.597

